1,151,11314
2,204 151,8332
3,106 204 151,6041
4,106 204 150 151,4381
5,130 106 204 150 151,3182
6,130 106 204 150 151 54,2303
7,130 106 204 142 150 151 54,1660
8,130 105 106 204 142 150 151 54,1204
9,130 105 106 204 142 113 150 151 54,849
10,130 105 106 41 204 142 113 150 151 54,593
11,130 105 106 41 204 142 113 150 151 54 127,411
12,130 4 105 106 41 204 142 113 150 151 54 127,272
13,130 4 105 106 41 204 142 113 81 150 151 54 127,185
14,130 4 105 106 41 204 142 113 81 150 151 54 121 127,117
15,130 4 105 106 41 204 142 143 113 81 150 151 54 121 127,69
16,130 4 105 106 41 204 142 143 113 81 150 151 54 121 188 127,39
17,130 4 136 105 106 41 204 142 143 113 81 150 151 54 121 188 127,23
18,192 130 4 136 105 106 41 204 142 143 113 81 150 151 54 121 188 127,11
19,130 4 136 142 143 150 151 159 41 54 188 192 204 81 105 106 113 121 127,5
20,130 4 136 142 143 150 151 159 39 41 54 188 192 204 81 105 106 113 121 127,1
21,130 4 5 136 142 143 150 151 159 39 41 54 188 192 204 81 105 106 113 121 127,0
